taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey
3921842	Anemonoides nemorosa (L.) J.Holub	3033263	Anemone nemorosa L.	15	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Anemone	3016227	Anemone nemorosa	3033263
5218887	Martes foina Erxleben, 1777	5218887	Martes foina Erxleben, 1777	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Martes	2433765	Martes foina	5218887
5371742	Anthriscus sylvestris (L.) Hoffm.	5371742	Anthriscus sylvestris (L.) Hoffm.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Anthriscus	5371741	Anthriscus sylvestris	5371742
5384334	Amaranthus viridis L.	5384334	Amaranthus viridis L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Amaranthus	3085074	Amaranthus viridis	5384334
2810677	Dactylorhiza fuchsii (Druce) Soó	2810677	Dactylorhiza fuchsii (Druce) Soó	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Dactylorhiza	2809736	Dactylorhiza fuchsii	2810677
8963946	Sedum telephium L.	6441863	Hylotelephium telephium subsp. telephium	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Crassulaceae	2406	Hylotelephium	2985862	Hylotelephium telephium	2985865
3034650	Chaerophyllum temulum L.	3034650	Chaerophyllum temulum L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Chaerophyllum	3034649	Chaerophyllum temulum	3034650
1595312	Dasineura crataegi (Winnertz, 1853)	1595312	Dasineura crataegi (Winnertz, 1853)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338	Dasineura	1594760	Dasineura crataegi	1595312
4544515	Aceria aceriscampestris (Nalepa, 1922)	4544728	Aceria myriadeum (A.Murray, 1877)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Prostigmata	372	Eriophyidae	2816	Aceria	2128489	Aceria myriadeum	4544728
8195144	Rumex crispus L.	8195144	Rumex crispus L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942	Rumex crispus	8195144
9188840	Epilobium ciliatum Raf.	9188840	Epilobium ciliatum Raf.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Epilobium	3189067	Epilobium ciliatum	9188840
3033865	Mahonia aquifolium (Pursh) Nutt.	3033868	Berberis aquifolium Pursh	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Berberidaceae	6673	Berberis	3033893	Berberis aquifolium	3033868
4273368	Sambucus nigra var. laciniata L.	2888728	Sambucus nigra L.	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Adoxaceae	2510	Sambucus	2888721	Sambucus nigra	2888728
5290149	Phragmites australis (Cav.) Steud.	5290149	Phragmites australis (Cav.) Steud.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Phragmites	2705783	Phragmites australis	5290149
7952072	Lepus europaeus Pallas, 1778	7952072	Lepus europaeus Pallas, 1778	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Lepus	2436691	Lepus europaeus	7952072
2487883	Lophophanes cristatus (Linnaeus, 1758)	2487883	Lophophanes cristatus (Linnaeus, 1758)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Lophophanes	2487881	Lophophanes cristatus	2487883
5415039	Syringa vulgaris L.	5415039	Syringa vulgaris L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Syringa	3172235	Syringa vulgaris	5415039
5877963	Exochomus quadripustulatus (Linnaeus, 1758)	1043102	Brumus quadripustulatus (Linnaeus, 1758)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Coccinellidae	7782	Brumus	1043101	Brumus quadripustulatus	1043102
8912608	Galium palustre f. palustre	8912608	Galium palustre f. palustre	2	FORM	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Galium	2913027	Galium palustre	2913130
1	Animalia	1	Animalia	2	KINGDOM	ACCEPTED	Animalia	1												
1421964	Coenagrion puella Linnaeus, 1758	1421964	Coenagrion puella Linnaeus, 1758	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Coenagrionidae	8577	Coenagrion	9060693	Coenagrion puella	1421964
3172057	Veronica serpyllifolia L.	3172057	Veronica serpyllifolia L.	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Veronica	3172047	Veronica serpyllifolia	3172057
5022579	Phyllobius glaucus (Scopoli, 1763)	5022579	Phyllobius glaucus (Scopoli, 1763)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Phyllobius	1245228	Phyllobius glaucus	5022579
7225596	Raphanus raphanistrum subsp. raphanistrum	7225596	Raphanus raphanistrum subsp. raphanistrum	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Raphanus	3040962	Raphanus raphanistrum	3040983
1909398	Argynnis paphia (Linnaeus, 1758)	1909398	Argynnis paphia (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Argynnis	1909334	Argynnis paphia	1909398
2498151	Anas strepera Linnaeus, 1758	2498151	Anas strepera Linnaeus, 1758	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas strepera	2498151
3033191	Aquilegia vulgaris L.	3033191	Aquilegia vulgaris L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Aquilegia	3033167	Aquilegia vulgaris	3033191
5101313	Sialis lutaria (Linnaeus, 1758)	5101313	Sialis lutaria (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Megaloptera	1451	Sialidae	5205	Sialis	1730333	Sialis lutaria	5101313
1311527	Vespa crabro Linnaeus	1311527	Vespa crabro Linnaeus	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Vespidae	4490	Vespa	1311334	Vespa crabro	1311527
2882316	Fagus sylvatica L.	2882316	Fagus sylvatica L.	36	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Fagus	2874875	Fagus sylvatica	2882316
3021730	Prunus cerasifera Ehrh.	3021730	Prunus cerasifera Ehrh.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus cerasifera	3021730
3128547	Centaurea jacea L.	3128547	Centaurea jacea L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Centaurea	3127469	Centaurea jacea	3128547
4485776	Palomena prasina (Linnaeus, 1761)	4485776	Palomena prasina (Linnaeus, 1761)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Pentatomidae	9650	Palomena	4406712	Palomena prasina	4485776
5300535	Fritillaria meleagris L.	5300535	Fritillaria meleagris L.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Liliaceae	7699	Fritillaria	2752152	Fritillaria meleagris	5300535
5598839	Lonicera ×purpusii Rehder	5598839	Lonicera ×purpusii Rehder	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Caprifoliaceae	6710	Lonicera	2888645	Lonicera purpusii	5598839
7806848	Certhia brachydactyla C.L.Brehm, 1820	7806848	Certhia brachydactyla C.L.Brehm, 1820	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Certhiidae	5227	Certhia	2487601	Certhia brachydactyla	7806848
7941223	Barbarea vulgaris R.Br.	7941223	Barbarea vulgaris R.Br.	1	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Barbarea	7393739	Barbarea vulgaris	7941223
9117055	Rhytisma acerinum (Pers.) Fr.	9117055	Rhytisma acerinum (Pers.) Fr.	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Leotiomycetes	179	Rhytismatales	1278	Rhytismataceae	8281	Rhytisma	2513984	Rhytisma acerinum	9117055
2009435	Deraeocoris ruber (Linnaeus, 1758)	2009435	Deraeocoris ruber (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Miridae	4319	Deraeocoris	2009433	Deraeocoris ruber	2009435
2553128	Stereum hirsutum (Willd.) Pers.	2553128	Stereum hirsutum (Willd.) Pers.	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Russulales	1144	Stereaceae	3279	Stereum	2513764	Stereum hirsutum	2553128
4544634	Aceria macrochelus (Nalepa, 1891)	4544634	Aceria macrochelus (Nalepa, 1891)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Prostigmata	372	Eriophyidae	2816	Aceria	2128489	Aceria macrochelus	4544634
3034915	Astrantia major L.	3034915	Astrantia major L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Astrantia	3034914	Astrantia major	3034915
5341754	Nicandra physalodes (L.) Gaertn.	5341754	Nicandra physalodes (L.) Gaertn.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Nicandra	2928854	Nicandra physalodes	5341754
2494422	Fringilla coelebs Linnaeus, 1758	2494422	Fringilla coelebs Linnaeus, 1758	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Fringilla	2494421	Fringilla coelebs	2494422
2498180	Netta rufina (Pallas, 1773)	2498180	Netta rufina (Pallas, 1773)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Netta	2498176	Netta rufina	2498180
2684709	Juniperus communis L.	2684709	Juniperus communis L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Cupressaceae	8144	Juniperus	2684359	Juniperus communis	2684709
3112364	Cynara cardunculus L.	3112364	Cynara cardunculus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Cynara	3112344	Cynara cardunculus	3112364
2928441	Calystegia sepium R.Br.	2928441	Calystegia sepium R.Br.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Calystegia	2928418	Calystegia sepium	2928441
3103791	Matricaria discoidea DC.	3103791	Matricaria discoidea DC.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Matricaria	3103757	Matricaria discoidea	3103791
8971274	Beta vulgaris L.	8971274	Beta vulgaris L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Beta	3083586	Beta vulgaris	8971274
2517512	Cronartium ribicola J.C.Fisch.	2517512	Cronartium ribicola J.C.Fisch.	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Pucciniomycetes	270	Pucciniales	1126	Cronartiaceae	3254	Cronartium	2514221	Cronartium ribicola	2517512
2928226	Phacelia tanacetifolia Benth.	2928226	Phacelia tanacetifolia Benth.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Hydrophyllaceae	2387	Phacelia	8988077	Phacelia tanacetifolia	2928226
3738544	Lathraea clandestina L.	3738544	Lathraea clandestina L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Orobanchaceae	6651	Lathraea	7332974	Lathraea clandestina	3738544
4532532	Euplagia quadripunctaria (Poda, 1761)	4532532	Euplagia quadripunctaria (Poda, 1761)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Euplagia	4408204	Euplagia quadripunctaria	4532532
5263705	Ramularia primulae Thüm.	5263705	Ramularia primulae Thüm.	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Dothideomycetes	183	Mycosphaerellales	9783671	Mycosphaerellaceae	4797	Ramularia	2513169	Ramularia primulae	5263705
8848598	Leucanthemum vulgare Lam.	8848598	Leucanthemum vulgare Lam.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Leucanthemum	5400948	Leucanthemum vulgare	8848598
2498261	Aythya fuligula (Linnaeus, 1758)	2498261	Aythya fuligula (Linnaeus, 1758)	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya fuligula	2498261
4535827	Aglais io (Linnaeus, 1758)	4535827	Aglais io (Linnaeus, 1758)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Aglais	1894779	Aglais io	4535827
5285637	Pinus sylvestris L.	5285637	Pinus sylvestris L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Pinus	2684241	Pinus sylvestris	5285637
3141115	Glebionis coronaria (L.) Cass. ex Spach	7627205	Glebionis coronaria (L.) Tzvelev	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Glebionis	3141100	Glebionis coronaria	7627205
2928979	Hyoscyamus albus L.	2928979	Hyoscyamus albus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Hyoscyamus	2928976	Hyoscyamus albus	2928979
2439140	Clethrionomys glareolus (Schreber, 1780)	5706764	Myodes glareolus (Schreber, 1780)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Myodes	2438724	Myodes glareolus	5706764
2687932	Equisetum palustre L.	2687932	Equisetum palustre L.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Equisetales	954	Equisetaceae	3105	Equisetum	2687913	Equisetum palustre	2687932
2792998	Ophrys apifera Huds.	2792998	Ophrys apifera Huds.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Ophrys	2792579	Ophrys apifera	2792998
2498035	Anser indicus (Latham, 1790)	2498035	Anser indicus (Latham, 1790)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser indicus	2498035
2706163	Holcus mollis L.	2706163	Holcus mollis L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Holcus	2706162	Holcus mollis	2706163
3108983	Senecio vulgaris L.	3108983	Senecio vulgaris L.	15	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Senecio	9802230	Senecio vulgaris	3108983
5314276	Listera ovata (L.) R.Br.	2816250	Neottia ovata Bluff & Fingerh.	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Neottia	2816155	Neottia ovata	2816250
5545047	Clarkia amoena subsp. lindleyi (Douglas) F.H.Lewis & M.E.Lewis	5545047	Clarkia amoena subsp. lindleyi (Douglas) F.H.Lewis & M.E.Lewis	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Clarkia	3189179	Clarkia amoena	5420978
7341423	Erithacus rubecula rubecula	7341423	Erithacus rubecula rubecula	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Erithacus	2492460	Erithacus rubecula	2492462
9220780	Crataegus monogyna Jacq.	9220780	Crataegus monogyna Jacq.	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Crataegus	3013395	Crataegus monogyna	9220780
2888778	Valerianella locusta (L.) Laterr.	2888778	Valerianella locusta (L.) Laterr.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Caprifoliaceae	6710	Valerianella	2888767	Valerianella locusta	2888778
3172070	Veronica hederifolia L.	3172070	Veronica hederifolia L.	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Veronica	3172047	Veronica hederifolia	3172070
4497054	Andricus lignicolus (Hartig, 1840)	4497054	Andricus lignicolus (Hartig, 1840)	16	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Andricus	1309591	Andricus lignicolus	4497054
4525369	Yponomeuta cagnagella (Hubner, 1813)	4525369	Yponomeuta cagnagella (Hubner, 1813)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Yponomeutidae	8874	Yponomeuta	1830379	Yponomeuta cagnagella	4525369
5371702	Nigella damascena L.	5371702	Nigella damascena L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Nigella	3033657	Nigella damascena	5371702
2857601	Allium ursinum L.	2857601	Allium ursinum L.	38	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium ursinum	2857601
5389017	Solidago gigantea Aiton	5389017	Solidago gigantea Aiton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Solidago	5388868	Solidago gigantea	5389017
2685524	Abies amabilis Douglas ex J.Forbes	2685524	Abies amabilis Douglas ex J.Forbes	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Abies	2684876	Abies amabilis	2685524
2882835	Vaccinium vitis-idaea L.	2882835	Vaccinium vitis-idaea L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Vaccinium	2882813	Vaccinium vitis-idaea	2882835
3172358	Fraxinus excelsior L.	3172358	Fraxinus excelsior L.	29	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Fraxinus	3172323	Fraxinus excelsior	3172358
5426027	Fuligo septica (L.) F.H.Wigg., 1780	5426027	Fuligo septica (L.) F.H.Wigg., 1780	1	SPECIES	ACCEPTED	Protozoa	7	Mycetozoa	33	Myxomycetes	319	Physarales	1294	Physaraceae	8429	Fuligo	8035742	Fuligo septica	5426027
2578759	Erysiphe alphitoides (Griffon & Maubl.) U.Braun & S.Takam.	2578759	Erysiphe alphitoides (Griffon & Maubl.) U.Braun & S.Takam.	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Leotiomycetes	179	Erysiphales	1277	Erysiphaceae	8379	Erysiphe	2578311	Erysiphe alphitoides	2578759
2704395	Cynosurus cristatus L.	2704395	Cynosurus cristatus L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Cynosurus	2704393	Cynosurus cristatus	2704395
7342079	Sylvia atricapilla atricapilla	7342079	Sylvia atricapilla atricapilla	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia atricapilla	2492956
1340513	Bombus hypnorum (Linnaeus, 1758)	1340513	Bombus hypnorum (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus hypnorum	1340513
3033339	Ranunculus repens L.	3033339	Ranunculus repens L.	24	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Ranunculus	3033294	Ranunculus repens	3033339
8998684	Epipactis helleborine (L.) Crantz	8998684	Epipactis helleborine (L.) Crantz	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Epipactis	8254469	Epipactis helleborine	8998684
9040795	Columba palumbus palumbus	9040795	Columba palumbus palumbus	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Columba	2495404	Columba palumbus	2495455
2049661	Adelges abietis (Linnaeus, 1758)	2049661	Adelges abietis (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Adelgidae	9478	Adelges	2049637	Adelges abietis	2049661
2498388	Aix galericulata (Linnaeus, 1758)	2498388	Aix galericulata (Linnaeus, 1758)	552	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aix	2498386	Aix galericulata	2498388
5371825	Aethusa cynapium L.	5371825	Aethusa cynapium L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Aethusa	3034624	Aethusa cynapium	5371825
8208358	Plantago lanceolata L.	8208358	Plantago lanceolata L.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Plantago	3189695	Plantago lanceolata	8208358
3152048	Tilia platyphyllos Scop.	3152048	Tilia platyphyllos Scop.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Tilia	3152041	Tilia platyphyllos	3152048
6296627	Matricaria maritima subsp. inodora (L.) Soó, 1940	3104179	Tripleurospermum inodorum (L.) Sch.Bip.	2	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Tripleurospermum	3104137	Tripleurospermum inodorum	3104179
5372605	Salix cinerea L.	5372605	Salix cinerea L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Salix	3039576	Salix cinerea	5372605
1309606	Andricus grossulariae Giraud, 1859	1309606	Andricus grossulariae Giraud, 1859	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Andricus	1309591	Andricus grossulariae	1309606
3802655	Atropa belladonna L.	3802655	Atropa belladonna L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Atropa	2928892	Atropa belladonna	3802655
2926682	Lamium purpureum L.	2926682	Lamium purpureum L.	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Lamium	2926678	Lamium purpureum	2926682
6091856	Sturnia sinensis (Gmelin, 1788)	6091856	Sturnia sinensis (Gmelin, 1788)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Sturnia	7341571	Sturnia sinensis	6091856
3096990	Lindheimera texana A.Gray	3096990	Lindheimera texana A.Gray	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Lindheimera	3096989	Lindheimera texana	3096990
3189525	Hypericum androsaemum L.	3189525	Hypericum androsaemum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452	Hypericum androsaemum	3189525
5709509	Chelidonium majus var. laciniatum (P.Mill.) Syme	5334186	Chelidonium majus L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Papaveraceae	2422	Chelidonium	2888412	Chelidonium majus	5334186
8171104	Vicia tetrasperma subsp. tetrasperma	8171104	Vicia tetrasperma subsp. tetrasperma	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia tetrasperma	2975083
